Gesamt","Schacht-zuordnung
HZG",Kommentar HZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Typ,Kühlleistung,Anzahl,Gesamt,Typ,Kühlleistung,Anzahl,Gesamt,,Typ,Kühlleistung,Anzahl,Gesamt,,,Typ,Anzahl,Leistung,GLZ,Gesamt,Typ,Anzahl,Leistung,GLZ,Gesamt,,Typ,Anzahl,Leistung,GLZ,Gesamt,,,,,,,,,,,,,,Typ,Heizleistung,Anzahl,Gesamt,Typ,Heizleistung,Anzahl,Gesamt,,Typ,Heizleistung,Anzahl,Gesamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,m²,m³,,,W/m²,W/Pers.,W,W,W,kW,,W oder W/m²,St oder m²,kW,,W oder W/m²,St oder m²,kW,,,W oder W/m²,St oder m²,kW,,kW,,Stück,W,,kW,,Stück,W,,kW,,,Stück,W,,kW,,kW,kW,,,,,,,W/m²,W,W,kW,,W oder W/m²,St oder m²,kW,,W oder W/m²,St oder m²,kW,,,W oder W/m²,St oder m²,kW,,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866832_00,"3,250.000","40,745.000",,,,OG2_OKRFB,,,Mo2 01,Flur,17,Treppenhäuser/Magistrale,57.000,170.710,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.43 ,HK,"1,430 ",1 ,1.43 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866831_00,"3,250.000","12,355.000",,,,OG2_OKRFB,,,Mo2 02,Lager,11,Lager innenliegend,10.000,28.520,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866829_00,"3,250.000","11,815.000",,,,OG2_OKRFB,,,MO2 03,Aufzug,19,Aufzüge,9.000,26.170,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866814_00,"3,250.000","7,328.000",,,,OG2_OKRFB,,,Mo2 04,WC Damen,8,WCs,3.000,10.050,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,HK,90 ,1 ,0.09 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866813_00,"3,250.000","5,317.000",,,,OG2_OKRFB,,,Mo2 05,Putzraum,10,Putzmittel/ Lager,2.000,4.750,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,15,0,0 ,0.03 ,,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866816_00,"3,250.000","5,535.000",,,,OG2_OKRFB,,,Mo2 06,WC Herren,8,WCs,2.000,5.300,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.06 ,HK,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866815_00,"3,250.000","7,150.000",,,,OG2_OKRFB,,,Mo2 06.1,WC Herren,8,WCs,3.000,9.580,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,HK,150 ,1 ,0.15 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866828_00,"3,250.000","34,381.000",,,,OG2_OKRFB,,,Mw2 01/02,Treppe/Flur,17,Treppenhäuser/Magistrale,41.000,122.900,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.03 ,HK,"1,030 ",1 ,1.03 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866827_00,"3,250.000","7,060.000",,,,OG2_OKRFB,,,Mw2 03,Installationsschacht,18,Schächte,3.000,9.280,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866826_00,"3,250.000","6,840.000",,,,OG2_OKRFB,,,Mw2 04,ELT,14,ELT-Schacht,3.000,8.750,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001871239_00,"3,250.000","35,510.000",,,,OG3_OKRFB,,,D3 02,Co-Working,1,Flex-/ Co-Work/,49.000,146.130,0,,50,0,0,0,0,2.45,H-K-Segel,"2,450",1,2.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,2.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,2.45 ,,,,,,,40,0,0 ,1.96 ,H-K-Segel,"1,960 ",1 ,1.96 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866928_00,"3,250.000","32,340.000",,,,OG3_OKRFB,,,D3 06,Entwicklungslabor,1,Flex-/ Co-Work/,64.000,192.700,0,,50,0,0,0,0,3.20,H-K-Segel,"3,200",1,3.20 ,,,0 ,0.00 ,,,,0 ,0.00 ,,3.20,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,3.20 ,,,,,,,40,0,0 ,2.56 ,H-K-Segel,"2,560 ",1 ,2.56 ,,,0 ,0.00 ,,,,0 ,0.00 ,,2.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001871248_00,"3,250.000","37,264.000",,,,OG3_OKRFB,,,D3 09,Flex-Work,1,Flex-/ Co-Work/,86.000,259.480,0,,50,0,0,0,0,4.30,H-K-Segel,"4,300",1,4.30 ,,,0 ,0.00 ,,,,0 ,0.00 ,,4.30,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,4.30 ,,,,,,,40,0,0 ,3.44 ,H-K-Segel,"3,440 ",1 ,3.44 ,,,0 ,0.00 ,,,,0 ,0.00 ,,3.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866922_00,"3,250.000","12,060.000",,,,OG3_OKRFB,,,D3 14,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,24.510,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866915_00,"3,250.000","12,150.000",,,,OG3_OKRFB,,,D3 15,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,25.040,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866918_00,"3,250.000","12,050.000",,,,OG3_OKRFB,,,D3 16,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,24.730,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866914_00,"3,250.000","12,150.000",,,,OG3_OKRFB,,,D3 17,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,25.040,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866919_00,"3,250.000","12,050.000",,,,OG3_OKRFB,,,D3 18,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,24.730,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866921_00,"3,250.000","16,650.000",,,,OG3_OKRFB,,,D3 19,Doktorand,2,Einzel-/Zweierbüros,17.000,51.870,0,,50,0,0,0,0,0.85,H-K-Segel,850,1,0.85 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.85,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.85 ,,,,,,,40,0,0 ,0.68 ,H-K-Segel,680 ,1 ,0.68 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866920_00,"3,250.000","16,550.000",,,,OG3_OKRFB,,,D3 21,Allg. & Gruppenleitung,2,Einzel-/Zweierbüros,17.000,51.220,0,,50,0,0,0,0,0.85,H-K-Segel,850,1,0.85 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.85,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.85 ,,,,,,,40,0,0 ,0.68 ,H-K-Segel,680 ,1 ,0.68 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866917_00,"3,250.000","12,150.000",,,,OG3_OKRFB,,,D3 23,Wiss. Mitarbeiter,2,Einzel-/Zweierbüros,8.000,25.040,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866916_00,"3,250.000","12,050.000",,,,OG3_OKRFB,,,D3 24,Sekretariat,2,Einzel-/Zweierbüros,8.000,24.450,0,,50,0,0,0,0,0.40,H-K-Segel,400,1,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.40 ,,,,,,,40,0,0 ,0.32 ,H-K-Segel,320 ,1 ,0.32 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866908_00,"3,250.000","11,750.000",,,,OG3_OKRFB,,,D3 25,Installationsschacht,18,Schächte,8.000,23.250,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866909_00,"3,250.000","11,750.000",,,,OG3_OKRFB,,,D3 26,Etagenverteiler,13,Etagenverteiler,8.000,23.250,0,,0,0,"3,500",0,0,3.50,ULK,"3,500",1,3.50 ,,,0 ,0.00 ,,,,0 ,0.00 ,,3.50,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,3.50 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001871245_00,"3,250.000","62,660.000",,,,OG3_OKRFB,,,D3 27,Flur,6,"Verkehrsflächen, Flure",67.000,202.310,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866929_00,"3,250.000","40,746.000",,,,OG3_OKRFB,,,Mo3 01,Flur,17,Treppenhäuser/Magistrale,57.000,170.760,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.43 ,HK,"1,430 ",1 ,1.43 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866927_00,"3,250.000","12,372.000",,,,OG3_OKRFB,,,Mo3 02,Diele,21,Diele,10.000,28.600,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,40,0,0 ,0.40 ,HK,400 ,1 ,0.40 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866926_00,"3,250.000","11,812.000",,,,OG3_OKRFB,,,Mo3 03,Aufzug,19,Aufzüge,9.000,26.160,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866913_00,"3,250.000","7,328.000",,,,OG3_OKRFB,,,Mo3 04,WC Frauen,8,WCs,3.000,10.050,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
